date,name,iso3166-2,iso3166-1,cases,cumulative_cases
2020-07-06,Atyrau Region,KZ-ATY,KZ,325,5791
2020-07-07,Atyrau Region,KZ-ATY,KZ,101,5892
2020-07-08,Atyrau Region,KZ-ATY,KZ,264,6156
2020-07-09,Atyrau Region,KZ-ATY,KZ,658,6814
2020-07-10,Atyrau Region,KZ-ATY,KZ,336,7150
2020-07-11,Atyrau Region,KZ-ATY,KZ,243,7393
2020-07-12,Atyrau Region,KZ-ATY,KZ,269,7662
2020-07-13,Atyrau Region,KZ-ATY,KZ,266,7928
2020-07-14,Atyrau Region,KZ-ATY,KZ,190,8118
2020-07-15,Atyrau Region,KZ-ATY,KZ,179,8297
2020-07-16,Atyrau Region,KZ-ATY,KZ,218,8515
2020-07-17,Atyrau Region,KZ-ATY,KZ,181,8696
2020-07-18,Atyrau Region,KZ-ATY,KZ,177,8873
2020-07-22,Atyrau Region,KZ-ATY,KZ,519,9392
2020-08-06,Atyrau Region,KZ-ATY,KZ,1075,10467
2020-08-23,Atyrau Region,KZ-ATY,KZ,366,10833
2020-08-24,Atyrau Region,KZ-ATY,KZ,12,10845
2020-08-25,Atyrau Region,KZ-ATY,KZ,17,10862
2020-08-26,Atyrau Region,KZ-ATY,KZ,12,10874
2020-08-27,Atyrau Region,KZ-ATY,KZ,9,10883
2020-08-28,Atyrau Region,KZ-ATY,KZ,22,10905
2020-08-29,Atyrau Region,KZ-ATY,KZ,11,10916
2020-08-31,Atyrau Region,KZ-ATY,KZ,9,10925
2020-09-01,Atyrau Region,KZ-ATY,KZ,1,10926
2020-09-02,Atyrau Region,KZ-ATY,KZ,5,10931
2020-09-03,Atyrau Region,KZ-ATY,KZ,9,10940
2020-09-04,Atyrau Region,KZ-ATY,KZ,7,10947
2020-09-05,Atyrau Region,KZ-ATY,KZ,5,10952
2020-09-06,Atyrau Region,KZ-ATY,KZ,6,10958
2020-09-07,Atyrau Region,KZ-ATY,KZ,3,10961
2020-09-08,Atyrau Region,KZ-ATY,KZ,6,10967
2020-09-09,Atyrau Region,KZ-ATY,KZ,8,10975
2020-09-10,Atyrau Region,KZ-ATY,KZ,6,10981
2020-09-11,Atyrau Region,KZ-ATY,KZ,6,10987
2020-09-12,Atyrau Region,KZ-ATY,KZ,8,10995
2020-09-13,Atyrau Region,KZ-ATY,KZ,11,11006
2020-09-14,Atyrau Region,KZ-ATY,KZ,9,11015
2020-09-15,Atyrau Region,KZ-ATY,KZ,8,11023
2020-09-16,Atyrau Region,KZ-ATY,KZ,7,11030
2020-09-17,Atyrau Region,KZ-ATY,KZ,3,11033
2020-09-18,Atyrau Region,KZ-ATY,KZ,5,11038
2020-09-19,Atyrau Region,KZ-ATY,KZ,7,11045
2020-09-20,Atyrau Region,KZ-ATY,KZ,2,11047
2020-09-21,Atyrau Region,KZ-ATY,KZ,4,11051
2020-09-22,Atyrau Region,KZ-ATY,KZ,5,11056
2020-09-23,Atyrau Region,KZ-ATY,KZ,8,11064
2020-09-24,Atyrau Region,KZ-ATY,KZ,3,11067
2020-09-25,Atyrau Region,KZ-ATY,KZ,5,11072
2020-09-26,Atyrau Region,KZ-ATY,KZ,4,11076
2020-09-27,Atyrau Region,KZ-ATY,KZ,4,11080
2020-09-28,Atyrau Region,KZ-ATY,KZ,1,11081
2020-09-29,Atyrau Region,KZ-ATY,KZ,5,11086
2020-09-30,Atyrau Region,KZ-ATY,KZ,7,11093
2020-10-01,Atyrau Region,KZ-ATY,KZ,3,11096
2020-10-02,Atyrau Region,KZ-ATY,KZ,2,11098
2020-10-03,Atyrau Region,KZ-ATY,KZ,3,11101
2020-10-04,Atyrau Region,KZ-ATY,KZ,1,11102
2020-10-05,Atyrau Region,KZ-ATY,KZ,4,11106
2020-10-06,Atyrau Region,KZ-ATY,KZ,6,11112
2020-10-07,Atyrau Region,KZ-ATY,KZ,8,11120
2020-10-08,Atyrau Region,KZ-ATY,KZ,8,11128
2020-10-09,Atyrau Region,KZ-ATY,KZ,4,11132
2020-10-10,Atyrau Region,KZ-ATY,KZ,5,11137
2020-10-11,Atyrau Region,KZ-ATY,KZ,8,11145
2020-10-12,Atyrau Region,KZ-ATY,KZ,8,11153
2020-10-13,Atyrau Region,KZ-ATY,KZ,9,11162
2020-10-14,Atyrau Region,KZ-ATY,KZ,10,11172
2020-10-15,Atyrau Region,KZ-ATY,KZ,6,11178
2020-10-16,Atyrau Region,KZ-ATY,KZ,8,11186
2020-10-17,Atyrau Region,KZ-ATY,KZ,5,11191
2020-10-18,Atyrau Region,KZ-ATY,KZ,8,11199
2020-10-19,Atyrau Region,KZ-ATY,KZ,10,11209
2020-10-20,Atyrau Region,KZ-ATY,KZ,11,11220
2020-10-21,Atyrau Region,KZ-ATY,KZ,12,11232
2020-10-22,Atyrau Region,KZ-ATY,KZ,9,11241
2020-10-23,Atyrau Region,KZ-ATY,KZ,8,11249
2020-10-24,Atyrau Region,KZ-ATY,KZ,5,11254
2020-10-25,Atyrau Region,KZ-ATY,KZ,3,11257
2020-10-26,Atyrau Region,KZ-ATY,KZ,5,11262
2020-10-27,Atyrau Region,KZ-ATY,KZ,4,11266
2020-10-29,Atyrau Region,KZ-ATY,KZ,4,11270
2020-10-30,Atyrau Region,KZ-ATY,KZ,12,11282
2020-10-31,Atyrau Region,KZ-ATY,KZ,12,11294
2020-11-01,Atyrau Region,KZ-ATY,KZ,5,11299
2020-11-05,Atyrau Region,KZ-ATY,KZ,36,11335
2020-11-06,Atyrau Region,KZ-ATY,KZ,15,11350
2020-11-07,Atyrau Region,KZ-ATY,KZ,5,11355
2020-11-08,Atyrau Region,KZ-ATY,KZ,4,11359
2020-11-09,Atyrau Region,KZ-ATY,KZ,7,11366
2020-11-10,Atyrau Region,KZ-ATY,KZ,7,11373
2020-11-11,Atyrau Region,KZ-ATY,KZ,12,11385
2020-11-12,Atyrau Region,KZ-ATY,KZ,12,11397
2020-11-13,Atyrau Region,KZ-ATY,KZ,12,11409
2020-11-14,Atyrau Region,KZ-ATY,KZ,12,11421
2020-11-15,Atyrau Region,KZ-ATY,KZ,14,11435
2020-11-16,Atyrau Region,KZ-ATY,KZ,14,11449
2020-11-17,Atyrau Region,KZ-ATY,KZ,11,11460
2020-11-18,Atyrau Region,KZ-ATY,KZ,17,11477
2020-11-19,Atyrau Region,KZ-ATY,KZ,19,11496
2020-11-20,Atyrau Region,KZ-ATY,KZ,14,11510
2020-11-21,Atyrau Region,KZ-ATY,KZ,13,11523
2020-11-22,Atyrau Region,KZ-ATY,KZ,15,11538
2020-11-23,Atyrau Region,KZ-ATY,KZ,11,11549
2020-11-24,Atyrau Region,KZ-ATY,KZ,8,11557
2020-11-25,Atyrau Region,KZ-ATY,KZ,14,11571
2020-11-26,Atyrau Region,KZ-ATY,KZ,12,11583
2020-11-27,Atyrau Region,KZ-ATY,KZ,15,11598
2020-11-28,Atyrau Region,KZ-ATY,KZ,18,11616
2020-11-29,Atyrau Region,KZ-ATY,KZ,17,11633
2020-11-30,Atyrau Region,KZ-ATY,KZ,19,11652
2020-12-01,Atyrau Region,KZ-ATY,KZ,25,11677
2020-12-02,Atyrau Region,KZ-ATY,KZ,31,11708
2020-12-03,Atyrau Region,KZ-ATY,KZ,28,11736
2020-12-04,Atyrau Region,KZ-ATY,KZ,18,11754
2020-12-05,Atyrau Region,KZ-ATY,KZ,27,11781
2020-12-06,Atyrau Region,KZ-ATY,KZ,29,11810
2020-12-07,Atyrau Region,KZ-ATY,KZ,61,11871
2020-12-08,Atyrau Region,KZ-ATY,KZ,34,11905
2020-12-09,Atyrau Region,KZ-ATY,KZ,28,11933
2020-12-10,Atyrau Region,KZ-ATY,KZ,40,11973
2020-12-11,Atyrau Region,KZ-ATY,KZ,26,11999
2020-12-12,Atyrau Region,KZ-ATY,KZ,50,12049
2020-12-13,Atyrau Region,KZ-ATY,KZ,58,12107
2020-12-14,Atyrau Region,KZ-ATY,KZ,39,12146
2020-12-15,Atyrau Region,KZ-ATY,KZ,60,12206
2020-12-16,Atyrau Region,KZ-ATY,KZ,77,12283
2020-12-17,Atyrau Region,KZ-ATY,KZ,60,12343
2020-12-18,Atyrau Region,KZ-ATY,KZ,95,12438
2020-12-19,Atyrau Region,KZ-ATY,KZ,74,12512
2020-12-20,Atyrau Region,KZ-ATY,KZ,49,12561
2020-12-21,Atyrau Region,KZ-ATY,KZ,62,12623
2020-12-22,Atyrau Region,KZ-ATY,KZ,62,12685
2020-12-23,Atyrau Region,KZ-ATY,KZ,59,12744
2020-12-24,Atyrau Region,KZ-ATY,KZ,62,12806
2020-12-25,Atyrau Region,KZ-ATY,KZ,79,12885
2020-12-26,Atyrau Region,KZ-ATY,KZ,132,13017
2020-12-27,Atyrau Region,KZ-ATY,KZ,133,13150
2020-12-28,Atyrau Region,KZ-ATY,KZ,124,13274
2020-12-29,Atyrau Region,KZ-ATY,KZ,60,13334
2020-12-30,Atyrau Region,KZ-ATY,KZ,116,13450
2020-12-31,Atyrau Region,KZ-ATY,KZ,94,13544
2021-01-01,Atyrau Region,KZ-ATY,KZ,65,13609
2021-01-02,Atyrau Region,KZ-ATY,KZ,81,13690
2021-01-03,Atyrau Region,KZ-ATY,KZ,51,13741
2021-01-04,Atyrau Region,KZ-ATY,KZ,149,13890
2021-01-05,Atyrau Region,KZ-ATY,KZ,101,13991
2021-01-06,Atyrau Region,KZ-ATY,KZ,75,14066
2021-01-07,Atyrau Region,KZ-ATY,KZ,107,14173
2021-01-08,Atyrau Region,KZ-ATY,KZ,92,14265
2021-01-09,Atyrau Region,KZ-ATY,KZ,54,14319
2021-01-10,Atyrau Region,KZ-ATY,KZ,73,14392
2021-01-11,Atyrau Region,KZ-ATY,KZ,74,14466
2021-01-12,Atyrau Region,KZ-ATY,KZ,73,14539
2021-01-13,Atyrau Region,KZ-ATY,KZ,75,14614
2021-01-14,Atyrau Region,KZ-ATY,KZ,85,14699
2021-01-15,Atyrau Region,KZ-ATY,KZ,91,14790
2021-01-16,Atyrau Region,KZ-ATY,KZ,91,14881
2021-01-17,Atyrau Region,KZ-ATY,KZ,71,14952
2021-01-18,Atyrau Region,KZ-ATY,KZ,78,15030
2021-01-19,Atyrau Region,KZ-ATY,KZ,74,15104
2021-01-20,Atyrau Region,KZ-ATY,KZ,82,15186
2021-01-21,Atyrau Region,KZ-ATY,KZ,111,15297
2021-01-22,Atyrau Region,KZ-ATY,KZ,104,15401
2021-01-23,Atyrau Region,KZ-ATY,KZ,96,15497
2021-01-24,Atyrau Region,KZ-ATY,KZ,101,15598
2021-01-25,Atyrau Region,KZ-ATY,KZ,84,15682
2021-01-26,Atyrau Region,KZ-ATY,KZ,70,15752
2021-01-27,Atyrau Region,KZ-ATY,KZ,90,15842
2021-01-28,Atyrau Region,KZ-ATY,KZ,94,15936
2021-01-29,Atyrau Region,KZ-ATY,KZ,31,15967
2021-01-30,Atyrau Region,KZ-ATY,KZ,47,16014
2021-01-31,Atyrau Region,KZ-ATY,KZ,78,16092
2021-02-01,Atyrau Region,KZ-ATY,KZ,52,16144
2021-02-02,Atyrau Region,KZ-ATY,KZ,89,16233
2021-02-03,Atyrau Region,KZ-ATY,KZ,58,16291
2021-02-04,Atyrau Region,KZ-ATY,KZ,44,16335
2021-02-05,Atyrau Region,KZ-ATY,KZ,45,16380
2021-02-06,Atyrau Region,KZ-ATY,KZ,44,16424
2021-02-07,Atyrau Region,KZ-ATY,KZ,43,16467
2021-02-08,Atyrau Region,KZ-ATY,KZ,25,16492
2021-02-09,Atyrau Region,KZ-ATY,KZ,49,16541
2021-02-10,Atyrau Region,KZ-ATY,KZ,21,16562
2021-02-11,Atyrau Region,KZ-ATY,KZ,33,16595
2021-02-12,Atyrau Region,KZ-ATY,KZ,48,16643
2021-02-13,Atyrau Region,KZ-ATY,KZ,30,16673
2021-02-14,Atyrau Region,KZ-ATY,KZ,38,16711
2021-02-15,Atyrau Region,KZ-ATY,KZ,25,16736
2021-02-16,Atyrau Region,KZ-ATY,KZ,38,16774
2021-02-17,Atyrau Region,KZ-ATY,KZ,35,16809
2021-02-18,Atyrau Region,KZ-ATY,KZ,39,16848
2021-02-19,Atyrau Region,KZ-ATY,KZ,34,16882
2021-02-20,Atyrau Region,KZ-ATY,KZ,33,16915
2021-02-21,Atyrau Region,KZ-ATY,KZ,24,16939
2021-02-22,Atyrau Region,KZ-ATY,KZ,28,16967
2021-02-23,Atyrau Region,KZ-ATY,KZ,38,17005
2021-02-24,Atyrau Region,KZ-ATY,KZ,49,17054
2021-02-25,Atyrau Region,KZ-ATY,KZ,28,17082
2021-02-26,Atyrau Region,KZ-ATY,KZ,39,17121
2021-02-27,Atyrau Region,KZ-ATY,KZ,46,17167
2021-02-28,Atyrau Region,KZ-ATY,KZ,14,17181
2021-03-01,Atyrau Region,KZ-ATY,KZ,24,17205
2021-03-02,Atyrau Region,KZ-ATY,KZ,236,17441
2021-03-03,Atyrau Region,KZ-ATY,KZ,27,17468
2021-03-04,Atyrau Region,KZ-ATY,KZ,40,17508
2021-03-05,Atyrau Region,KZ-ATY,KZ,33,17541
2021-03-06,Atyrau Region,KZ-ATY,KZ,41,17582
2021-03-07,Atyrau Region,KZ-ATY,KZ,42,17624
2021-03-08,Atyrau Region,KZ-ATY,KZ,45,17669
2021-03-09,Atyrau Region,KZ-ATY,KZ,41,17710
2021-03-10,Atyrau Region,KZ-ATY,KZ,48,17758
2021-03-16,Atyrau Region,KZ-ATY,KZ,49,17807
2021-03-17,Atyrau Region,KZ-ATY,KZ,38,17845
2021-03-18,Atyrau Region,KZ-ATY,KZ,36,17881
2021-03-19,Atyrau Region,KZ-ATY,KZ,40,17921
2021-03-20,Atyrau Region,KZ-ATY,KZ,45,17966
2021-03-21,Atyrau Region,KZ-ATY,KZ,41,18007
2021-03-22,Atyrau Region,KZ-ATY,KZ,48,18055
2021-03-23,Atyrau Region,KZ-ATY,KZ,63,18118
2021-03-24,Atyrau Region,KZ-ATY,KZ,65,18183
2021-03-25,Atyrau Region,KZ-ATY,KZ,82,18265
2021-03-26,Atyrau Region,KZ-ATY,KZ,93,18358
2021-03-27,Atyrau Region,KZ-ATY,KZ,81,18439
2021-03-28,Atyrau Region,KZ-ATY,KZ,75,18514
2021-03-29,Atyrau Region,KZ-ATY,KZ,63,18577
2021-03-30,Atyrau Region,KZ-ATY,KZ,75,18652
2021-03-31,Atyrau Region,KZ-ATY,KZ,75,18727
2021-04-01,Atyrau Region,KZ-ATY,KZ,103,18830
2021-04-02,Atyrau Region,KZ-ATY,KZ,110,18940
2021-04-03,Atyrau Region,KZ-ATY,KZ,100,19040
2021-04-04,Atyrau Region,KZ-ATY,KZ,103,19143
2021-04-05,Atyrau Region,KZ-ATY,KZ,64,19207
2021-04-06,Atyrau Region,KZ-ATY,KZ,102,19309
2021-04-07,Atyrau Region,KZ-ATY,KZ,137,19446
2021-04-08,Atyrau Region,KZ-ATY,KZ,149,19595
2021-04-09,Atyrau Region,KZ-ATY,KZ,146,19741
2021-04-10,Atyrau Region,KZ-ATY,KZ,131,19872
2021-04-11,Atyrau Region,KZ-ATY,KZ,110,19982
2021-04-12,Atyrau Region,KZ-ATY,KZ,34,20016
2021-04-13,Atyrau Region,KZ-ATY,KZ,93,20109
2021-04-14,Atyrau Region,KZ-ATY,KZ,113,20222
2021-04-15,Atyrau Region,KZ-ATY,KZ,117,20339
2021-04-16,Atyrau Region,KZ-ATY,KZ,119,20458
2021-04-17,Atyrau Region,KZ-ATY,KZ,127,20585
2021-04-18,Atyrau Region,KZ-ATY,KZ,110,20695
2021-04-19,Atyrau Region,KZ-ATY,KZ,97,20792
2021-04-20,Atyrau Region,KZ-ATY,KZ,114,20906
2021-04-21,Atyrau Region,KZ-ATY,KZ,140,21046
2021-04-22,Atyrau Region,KZ-ATY,KZ,133,21179
2021-04-23,Atyrau Region,KZ-ATY,KZ,128,21307
2021-04-24,Atyrau Region,KZ-ATY,KZ,116,21423
2021-04-25,Atyrau Region,KZ-ATY,KZ,97,21520
2021-04-26,Atyrau Region,KZ-ATY,KZ,55,21575
2021-04-27,Atyrau Region,KZ-ATY,KZ,98,21673
2021-04-28,Atyrau Region,KZ-ATY,KZ,110,21783
2021-04-29,Atyrau Region,KZ-ATY,KZ,80,21863
2021-05-01,Atyrau Region,KZ-ATY,KZ,171,22034
2021-05-02,Atyrau Region,KZ-ATY,KZ,75,22109
2021-05-03,Atyrau Region,KZ-ATY,KZ,44,22153
2021-05-04,Atyrau Region,KZ-ATY,KZ,85,22238
2021-05-05,Atyrau Region,KZ-ATY,KZ,83,22321
2021-05-06,Atyrau Region,KZ-ATY,KZ,79,22400
2021-05-07,Atyrau Region,KZ-ATY,KZ,82,22482
2021-05-08,Atyrau Region,KZ-ATY,KZ,74,22556
2021-05-09,Atyrau Region,KZ-ATY,KZ,62,22618
2021-05-10,Atyrau Region,KZ-ATY,KZ,38,22656
2021-05-11,Atyrau Region,KZ-ATY,KZ,70,22726
2021-05-12,Atyrau Region,KZ-ATY,KZ,75,22801
2021-05-13,Atyrau Region,KZ-ATY,KZ,75,22876
2021-05-14,Atyrau Region,KZ-ATY,KZ,80,22956
2021-05-15,Atyrau Region,KZ-ATY,KZ,75,23031
2021-05-16,Atyrau Region,KZ-ATY,KZ,77,23108
2021-05-17,Atyrau Region,KZ-ATY,KZ,48,23156
2021-05-18,Atyrau Region,KZ-ATY,KZ,66,23222
2021-05-19,Atyrau Region,KZ-ATY,KZ,79,23301
2021-05-20,Atyrau Region,KZ-ATY,KZ,87,23388
2021-05-21,Atyrau Region,KZ-ATY,KZ,119,23507
2021-05-22,Atyrau Region,KZ-ATY,KZ,86,23593
2021-05-23,Atyrau Region,KZ-ATY,KZ,84,23677
2021-05-24,Atyrau Region,KZ-ATY,KZ,36,23713
2021-05-25,Atyrau Region,KZ-ATY,KZ,64,23777
2021-05-26,Atyrau Region,KZ-ATY,KZ,75,23852
2021-05-27,Atyrau Region,KZ-ATY,KZ,85,23937
2021-05-28,Atyrau Region,KZ-ATY,KZ,85,24022
2021-05-29,Atyrau Region,KZ-ATY,KZ,64,24086
2021-05-30,Atyrau Region,KZ-ATY,KZ,49,24135
2021-05-31,Atyrau Region,KZ-ATY,KZ,30,24165
2021-06-01,Atyrau Region,KZ-ATY,KZ,82,24247
2021-06-02,Atyrau Region,KZ-ATY,KZ,72,24319
2021-06-03,Atyrau Region,KZ-ATY,KZ,64,24383
2021-06-04,Atyrau Region,KZ-ATY,KZ,59,24442
2021-06-05,Atyrau Region,KZ-ATY,KZ,53,24495
2021-06-06,Atyrau Region,KZ-ATY,KZ,49,24544
2021-06-07,Atyrau Region,KZ-ATY,KZ,29,24573
2021-06-08,Atyrau Region,KZ-ATY,KZ,55,24628
2021-06-09,Atyrau Region,KZ-ATY,KZ,69,24697
2021-06-10,Atyrau Region,KZ-ATY,KZ,63,24760
2021-06-11,Atyrau Region,KZ-ATY,KZ,48,24808
2021-06-12,Atyrau Region,KZ-ATY,KZ,48,24856
2021-06-13,Atyrau Region,KZ-ATY,KZ,43,24899
2021-06-14,Atyrau Region,KZ-ATY,KZ,27,24926
2021-06-15,Atyrau Region,KZ-ATY,KZ,52,24978
2021-06-16,Atyrau Region,KZ-ATY,KZ,62,25040
2021-06-17,Atyrau Region,KZ-ATY,KZ,62,25102
2021-06-18,Atyrau Region,KZ-ATY,KZ,45,25147
2021-06-19,Atyrau Region,KZ-ATY,KZ,47,25194
2021-06-20,Atyrau Region,KZ-ATY,KZ,40,25234
2021-06-21,Atyrau Region,KZ-ATY,KZ,26,25260
2021-06-22,Atyrau Region,KZ-ATY,KZ,50,25310
2021-06-23,Atyrau Region,KZ-ATY,KZ,60,25370
2021-06-24,Atyrau Region,KZ-ATY,KZ,61,25431
2021-06-25,Atyrau Region,KZ-ATY,KZ,89,25520
2021-06-26,Atyrau Region,KZ-ATY,KZ,89,25609
2021-06-27,Atyrau Region,KZ-ATY,KZ,70,25679
2021-06-28,Atyrau Region,KZ-ATY,KZ,66,25745
2021-06-29,Atyrau Region,KZ-ATY,KZ,89,25834
2020-03-20,Karaganda Region,KZ-KAR,KZ,2,2
2020-03-26,Karaganda Region,KZ-KAR,KZ,2,4
2020-03-28,Karaganda Region,KZ-KAR,KZ,3,7
2020-03-30,Karaganda Region,KZ-KAR,KZ,6,13
2020-04-01,Karaganda Region,KZ-KAR,KZ,2,15
2020-04-02,Karaganda Region,KZ-KAR,KZ,6,21
2020-04-03,Karaganda Region,KZ-KAR,KZ,1,22
2020-04-04,Karaganda Region,KZ-KAR,KZ,5,27
2020-04-05,Karaganda Region,KZ-KAR,KZ,5,32
2020-04-06,Karaganda Region,KZ-KAR,KZ,16,48
2020-04-07,Karaganda Region,KZ-KAR,KZ,7,55
2020-04-09,Karaganda Region,KZ-KAR,KZ,2,57
2020-04-10,Karaganda Region,KZ-KAR,KZ,4,61
2020-04-11,Karaganda Region,KZ-KAR,KZ,2,63
2020-04-12,Karaganda Region,KZ-KAR,KZ,2,65
2020-04-13,Karaganda Region,KZ-KAR,KZ,12,77
2020-04-14,Karaganda Region,KZ-KAR,KZ,1,78
2020-04-15,Karaganda Region,KZ-KAR,KZ,4,82
2020-04-16,Karaganda Region,KZ-KAR,KZ,2,84
2020-04-17,Karaganda Region,KZ-KAR,KZ,3,87
2020-04-18,Karaganda Region,KZ-KAR,KZ,2,89
2020-04-19,Karaganda Region,KZ-KAR,KZ,4,93
2020-04-21,Karaganda Region,KZ-KAR,KZ,8,101
2020-04-22,Karaganda Region,KZ-KAR,KZ,1,102
2020-04-23,Karaganda Region,KZ-KAR,KZ,1,103
2020-04-24,Karaganda Region,KZ-KAR,KZ,5,108
2020-04-25,Karaganda Region,KZ-KAR,KZ,5,113
2020-04-26,Karaganda Region,KZ-KAR,KZ,7,120
2020-04-27,Karaganda Region,KZ-KAR,KZ,12,132
2020-04-28,Karaganda Region,KZ-KAR,KZ,7,139
2020-04-29,Karaganda Region,KZ-KAR,KZ,3,142
2020-04-30,Karaganda Region,KZ-KAR,KZ,7,149
2020-05-01,Karaganda Region,KZ-KAR,KZ,3,152
2020-05-02,Karaganda Region,KZ-KAR,KZ,2,154
2020-05-03,Karaganda Region,KZ-KAR,KZ,1,155
2020-05-04,Karaganda Region,KZ-KAR,KZ,4,159
2020-05-05,Karaganda Region,KZ-KAR,KZ,9,168
2020-05-06,Karaganda Region,KZ-KAR,KZ,7,175
2020-05-07,Karaganda Region,KZ-KAR,KZ,1,176
2020-05-08,Karaganda Region,KZ-KAR,KZ,10,186
2020-05-09,Karaganda Region,KZ-KAR,KZ,3,189
2020-05-10,Karaganda Region,KZ-KAR,KZ,2,191
2020-05-11,Karaganda Region,KZ-KAR,KZ,6,197
2020-05-13,Karaganda Region,KZ-KAR,KZ,3,200
2020-05-14,Karaganda Region,KZ-KAR,KZ,4,204
2020-05-15,Karaganda Region,KZ-KAR,KZ,8,212
2020-05-16,Karaganda Region,KZ-KAR,KZ,7,219
2020-05-17,Karaganda Region,KZ-KAR,KZ,13,232
2020-05-18,Karaganda Region,KZ-KAR,KZ,18,250
2020-05-19,Karaganda Region,KZ-KAR,KZ,13,263
2020-05-20,Karaganda Region,KZ-KAR,KZ,24,287
2020-05-21,Karaganda Region,KZ-KAR,KZ,13,300
2020-05-22,Karaganda Region,KZ-KAR,KZ,130,430
2020-05-23,Karaganda Region,KZ-KAR,KZ,42,472
2020-05-24,Karaganda Region,KZ-KAR,KZ,90,562
2020-05-25,Karaganda Region,KZ-KAR,KZ,33,595
2020-05-26,Karaganda Region,KZ-KAR,KZ,67,662
2020-05-27,Karaganda Region,KZ-KAR,KZ,43,705
2020-05-28,Karaganda Region,KZ-KAR,KZ,49,754
2020-05-29,Karaganda Region,KZ-KAR,KZ,34,788
2020-05-30,Karaganda Region,KZ-KAR,KZ,41,829
2020-05-31,Karaganda Region,KZ-KAR,KZ,44,873
2020-06-01,Karaganda Region,KZ-KAR,KZ,59,932
2020-06-02,Karaganda Region,KZ-KAR,KZ,24,956
2020-06-04,Karaganda Region,KZ-KAR,KZ,68,1024
2020-06-05,Karaganda Region,KZ-KAR,KZ,48,1072
2020-06-06,Karaganda Region,KZ-KAR,KZ,33,1105
2020-06-07,Karaganda Region,KZ-KAR,KZ,24,1129
2020-06-08,Karaganda Region,KZ-KAR,KZ,18,1147
2020-06-09,Karaganda Region,KZ-KAR,KZ,41,1188
2020-06-10,Karaganda Region,KZ-KAR,KZ,50,1238
2020-06-11,Karaganda Region,KZ-KAR,KZ,52,1290
2020-06-12,Karaganda Region,KZ-KAR,KZ,52,1342
2020-06-13,Karaganda Region,KZ-KAR,KZ,77,1419
2020-06-14,Karaganda Region,KZ-KAR,KZ,56,1475
2020-06-15,Karaganda Region,KZ-KAR,KZ,47,1522
2020-06-16,Karaganda Region,KZ-KAR,KZ,50,1572
2020-06-17,Karaganda Region,KZ-KAR,KZ,52,1624
2020-06-18,Karaganda Region,KZ-KAR,KZ,37,1661
2020-06-19,Karaganda Region,KZ-KAR,KZ,57,1718
2020-06-20,Karaganda Region,KZ-KAR,KZ,60,1778
2020-06-21,Karaganda Region,KZ-KAR,KZ,61,1839
2020-06-22,Karaganda Region,KZ-KAR,KZ,58,1897
2020-06-23,Karaganda Region,KZ-KAR,KZ,53,1950
2020-06-24,Karaganda Region,KZ-KAR,KZ,41,1991
2020-06-25,Karaganda Region,KZ-KAR,KZ,46,2037
2020-06-26,Karaganda Region,KZ-KAR,KZ,43,2080
2020-06-27,Karaganda Region,KZ-KAR,KZ,48,2128
2020-06-28,Karaganda Region,KZ-KAR,KZ,48,2176
2020-06-29,Karaganda Region,KZ-KAR,KZ,43,2219
2020-06-30,Karaganda Region,KZ-KAR,KZ,49,2268
2020-07-01,Karaganda Region,KZ-KAR,KZ,2561,4829
2020-07-02,Karaganda Region,KZ-KAR,KZ,107,4936
2020-07-03,Karaganda Region,KZ-KAR,KZ,77,5013
2020-07-04,Karaganda Region,KZ-KAR,KZ,76,5089
2020-07-05,Karaganda Region,KZ-KAR,KZ,73,5162
2020-07-06,Karaganda Region,KZ-KAR,KZ,81,5243
2020-07-07,Karaganda Region,KZ-KAR,KZ,93,5336
2020-07-08,Karaganda Region,KZ-KAR,KZ,184,5520
2020-07-09,Karaganda Region,KZ-KAR,KZ,150,5670
2020-07-10,Karaganda Region,KZ-KAR,KZ,120,5790
2020-07-11,Karaganda Region,KZ-KAR,KZ,120,5910
2020-07-12,Karaganda Region,KZ-KAR,KZ,158,6068
2020-07-13,Karaganda Region,KZ-KAR,KZ,176,6244
2020-07-14,Karaganda Region,KZ-KAR,KZ,102,6346
2020-07-15,Karaganda Region,KZ-KAR,KZ,98,6444
2020-07-16,Karaganda Region,KZ-KAR,KZ,100,6544
2020-07-17,Karaganda Region,KZ-KAR,KZ,128,6672
2020-07-18,Karaganda Region,KZ-KAR,KZ,120,6792
2020-07-22,Karaganda Region,KZ-KAR,KZ,609,7401
2020-08-06,Karaganda Region,KZ-KAR,KZ,1674,9075
2020-08-23,Karaganda Region,KZ-KAR,KZ,883,9958
2020-08-24,Karaganda Region,KZ-KAR,KZ,20,9978
2020-08-25,Karaganda Region,KZ-KAR,KZ,19,9997
2020-08-26,Karaganda Region,KZ-KAR,KZ,19,10016
2020-08-27,Karaganda Region,KZ-KAR,KZ,19,10035
2020-08-28,Karaganda Region,KZ-KAR,KZ,32,10067
2020-08-29,Karaganda Region,KZ-KAR,KZ,19,10086
2020-08-31,Karaganda Region,KZ-KAR,KZ,14,10100
2020-09-01,Karaganda Region,KZ-KAR,KZ,10,10110
2020-09-02,Karaganda Region,KZ-KAR,KZ,8,10118
2020-09-03,Karaganda Region,KZ-KAR,KZ,8,10126
2020-09-04,Karaganda Region,KZ-KAR,KZ,8,10134
